"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.197886030E2,-3.987419544E0,-1.349557692E0,8.001949119E0
2.197985860E2,-3.020019349E0,-1.241881362E0,7.418046164E0
2.198085680E2,-2.092618787E0,-1.129387876E0,5.359408178E0
2.198185510E2,-1.204096069E0,-5.801619796E-1,3.834437379E0
2.198285340E2,-4.800446010E-1,3.429839658E-1,3.073937986E0
2.198385160E2,-3.234870830E-1,4.665611775E-1,2.592220387E0
2.198484990E2,-4.524204174E-1,-1.074494946E-1,2.263032086E0
2.198584820E2,-3.004826383E-1,-5.450590609E-1,2.217287564E0
2.198684640E2,4.377827170E-1,-6.987861977E-1,2.299630394E0
2.198784470E2,1.435793159E0,-7.126669760E-1,1.965882434E0
2.198884300E2,2.646710005E0,-6.004617947E-1,9.719779801E-1
2.198984130E2,3.124526342E0,-3.430149926E-1,-3.879288447E-1
2.199083950E2,2.547171392E0,-3.406198999E-1,-2.031534972E0
2.199183780E2,1.863395362E0,-4.819119459E-1,-3.972449210E0
2.199283610E2,1.762362931E0,-5.255276796E-1,-5.715492502E0
2.199383430E2,1.895599194E0,-3.718844504E-1,-6.863709655E0
2.199483260E2,1.920404399E0,-4.258480747E-1,-7.426007148E0
2.199583090E2,1.682943855E0,-7.463384597E-1,-7.543408713E0
2.199682920E2,1.561545425E0,-7.908460034E-1,-7.537633418E0
2.199782740E2,1.635721157E0,-4.446490658E-1,-7.343820439E0
2.199882570E2,1.805133705E0,-5.536772355E-2,-6.634606975E0
2.199982400E2,2.180667476E0,3.568240694E-1,-5.548879600E0
2.200082220E2,2.987823410E0,7.818050386E-1,-4.503374053E0
2.200182050E2,4.036323609E0,9.165263490E-1,-3.197846333E0
2.200281880E2,4.419366521E0,5.459466683E-1,-1.661864058E0
2.200381710E2,4.143878464E0,-4.547497654E-1,-1.648125440E-1
2.200481530E2,3.206041206E0,-8.606886555E-1,1.472966833E0
2.200581360E2,2.195890848E0,3.956791098E-1,2.380002712E0
2.200681190E2,2.479279078E0,1.263288749E0,1.441058577E0
2.200781010E2,3.291809042E0,1.331624281E0,-1.232961434E-1
2.200880840E2,1.401301457E0,2.310859095E0,3.665654576E-1
2.200980670E2,-6.500415422E-2,1.509509884E0,3.146307805E0
2.201080500E2,7.352406637E-1,9.078757589E-1,6.261905449E0
2.201180320E2,2.373217895E0,7.244912155E-2,7.331881009E0
2.201280150E2,2.106591878E0,-6.545437521E-1,6.778858370E0
2.201379980E2,7.821351870E-1,-2.767451354E-1,6.041146161E0
2.201479800E2,3.880174666E-1,2.219842615E-1,5.741996176E0
2.201579630E2,-4.047808126E-2,4.172301925E-1,5.681300908E0
2.201679460E2,-9.227270289E-1,6.561317828E-2,5.591042118E0
2.201779290E2,-1.318668021E0,-5.392249650E-1,5.684640253E0
2.201879110E2,-1.706335203E0,-6.599446790E-1,5.463906693E0
2.201978940E2,-2.535837149E0,-6.079030710E-1,4.471123150E0
2.202078770E2,-3.075873123E0,-3.470199698E-1,2.929625196E0
2.202178590E2,-3.072610669E0,1.777748344E-1,9.133081877E-1
2.202278420E2,-3.102708042E0,5.611834890E-1,-1.541470472E0
2.202378250E2,-3.226077568E0,5.465165525E-1,-3.785492676E0
2.202478070E2,-2.793718362E0,2.437875967E-2,-5.294014673E0
2.202577900E2,-2.642612277E0,-6.747276827E-1,-5.661188825E0
2.202677730E2,-3.004188305E0,-1.159511050E0,-5.029639249E0
2.202777560E2,-2.887339594E0,-1.312551395E0,-4.095449485E0
2.202877380E2,-2.844881499E0,-1.503329523E0,-3.460088693E0
2.202977210E2,-2.734192830E0,-1.201019045E0,-3.321131952E0
2.203077031E2,-2.565121174E0,-7.520565981E-1,-3.985468036E0
2.203176851E2,-2.578173037E0,-5.206443409E-1,-5.367083818E0
2.203276681E2,-2.730108842E0,-2.119073893E-1,-6.533254262E0
2.203376511E2,-2.794084983E0,1.959105219E-1,-6.669285057E0
2.203476341E2,-3.587346033E0,-2.506468741E-1,-5.513692811E0
2.203576161E2,-4.311065854E0,-1.384654727E0,-2.832247421E0
2.203675991E2,-4.399145679E0,-1.749701516E0,5.380303788E-1
2.203775821E2,-3.401131510E0,8.635741834E-2,3.069847859E0
2.203875641E2,-2.094883998E0,3.699739823E-1,3.040952674E0
2.203975471E2,-3.234055801E0,-1.202227738E0,1.633166508E0
2.204075301E2,-4.018743955E0,-3.803587177E0,3.345432395E0
2.204175121E2,-4.001288263E0,-4.533104805E0,7.865674496E0
2.204274951E2,-3.401305757E0,-4.166107823E0,1.103658446E1
2.204374781E2,-2.301794156E0,-3.972468214E0,9.817726511E0
2.204474611E2,-2.192543609E0,-3.207934242E0,5.725649115E0
2.204574431E2,-2.318757367E0,-1.574179066E0,1.905892925E0
2.204674261E2,-1.201701488E0,5.711112937E-1,4.928238004E-1
2.204774091E2,9.579906363E-2,1.834195244E0,1.215114563E0
2.204873911E2,1.069280838E0,1.904571601E0,2.486006885E0
2.204973741E2,2.176559222E0,1.972989725E0,3.075938904E0
2.205073571E2,3.455910273E0,2.058932393E0,2.907211649E0
2.205173401E2,3.782976619E0,2.117828180E0,2.274701959E0
2.205273221E2,3.250986122E0,2.010842260E0,1.353390688E0
2.205373051E2,2.722064535E0,1.426359846E0,5.379485178E-1
2.205472881E2,2.617501409E0,6.917240037E-1,1.053539622E-1
2.205572701E2,2.272096733E0,1.690941676E-1,-1.636167884E-1
2.205672531E2,2.140708481E0,4.326837257E-2,-9.059617460E-1
2.205772361E2,2.469152285E0,2.681826190E-1,-2.451961471E0
2.205872181E2,2.721030455E0,1.836287378E-1,-4.232665510E0
2.205972011E2,2.838210996E0,-1.353252547E-1,-5.602189250E0
2.206071841E2,2.876946168E0,-3.246417619E-1,-6.270468112E0
2.206171671E2,2.755247484E0,-4.683585751E-1,-6.550526353E0
2.206271491E2,2.930673309E0,-5.950636087E-1,-6.865732791E0
2.206371321E2,3.221347463E0,-7.256181932E-1,-7.239169312E0
2.206471151E2,3.489986968E0,-8.859084275E-1,-7.305655662E0
2.206570971E2,4.263389704E0,-9.092607450E-1,-6.533945403E0
2.206670801E2,5.043666134E0,-6.823508439E-1,-4.860447140E0
2.206770631E2,5.356883351E0,-5.911551470E-1,-2.677444140E0
2.206870451E2,4.788112697E0,-2.578328280E-1,-3.848368371E-1
2.206970281E2,3.502170519E0,1.400419551E0,7.999938262E-1
2.207070111E2,2.408486400E0,2.823467242E0,3.092387706E-1
2.207169941E2,2.839193584E-1,3.044754241E0,-6.505875260E-1
2.207269761E2,-1.424116854E0,1.948903143E0,8.050598538E-1
2.207369591E2,-1.781138779E0,5.844115897E-1,5.664626988E0
2.207469421E2,4.521522860E-1,-2.950975354E-1,1.010382609E1
2.207569241E2,2.211729493E0,-8.822865160E-1,1.125426227E1
2.207669071E2,1.376204477E0,-1.628487566E0,1.029964818E1
2.207768901E2,2.273367479E-1,-1.617667586E0,9.619961398E0
2.207868731E2,2.540268023E-2,-1.038647641E0,9.557166395E0
2.207968551E2,-4.802235623E-1,-6.600098754E-1,8.615854722E0
2.208068381E2,-1.101159785E0,-1.062573424E0,6.794617200E0
2.208168211E2,-1.233469850E0,-1.517215345E0,5.235476443E0
2.208268031E2,-1.322642812E0,-1.268830155E0,4.715338544E0
2.208367861E2,-1.524578159E0,-5.302247114E-1,3.993809674E0
2.208467691E2,-1.648167978E0,7.053989600E-2,2.007074314E0
2.208567511E2,-2.076215739E0,2.802022286E-1,-7.471794355E-1
2.208667341E2,-2.498171140E0,1.830325045E-1,-3.250853682E0
2.208767171E2,-2.774030495E0,2.658027291E-1,-4.934769929E0
2.208867001E2,-3.089055085E0,1.774548455E-1,-5.946334144E0
2.208966821E2,-3.067887580E0,-2.842611647E-1,-6.619076770E0
2.209066651E2,-3.042492538E0,-8.842867023E-1,-6.752327798E0
2.209166481E2,-2.658062375E0,-1.303383545E0,-6.574690556E0
2.209266301E2,-1.888596277E0,-1.504728323E0,-6.363146480E0
2.209366131E2,-1.811006356E0,-1.327277023E0,-6.490502930E0
2.209465961E2,-2.128577848E0,-1.305172647E0,-6.973516856E0
2.209565781E2,-2.804987116E0,-1.286068916E0,-7.238468816E0
2.209665611E2,-3.620772518E0,-9.569451541E-1,-6.791579572E0
2.209765441E2,-3.967358917E0,-6.399863047E-1,-5.867356387E0
2.209865261E2,-4.201027980E0,2.263635885E-1,-4.006327978E0
2.209965091E2,-2.253959401E0,2.201865094E0,-1.197795110E0
2.210064921E2,2.606154266E-1,3.785536822E0,4.797447485E-1
2.210164751E2,2.346717327E-1,3.093166555E0,1.163309986E0
2.210264571E2,-1.136896139E0,8.144199304E-1,3.275431284E0
2.210364401E2,-2.627374140E0,-1.037981350E0,6.900029635E0
2.210464231E2,-3.393207948E0,-1.946352003E0,9.903392898E0
2.210564051E2,-3.131963416E0,-2.616393654E0,9.293818912E0
2.210663881E2,-2.613089685E0,-2.096402959E0,6.745215830E0
2.210763711E2,-2.364700549E0,1.894442140E-2,5.260822953E0
2.210863541E2,-1.620194899E0,1.628670584E0,5.071224062E0
2.210963361E2,-1.680567985E-1,2.507327002E0,4.580001229E0
2.211063191E2,9.051310028E-1,2.570053593E0,3.491299376E0
2.211163021E2,1.077725898E0,1.315257048E0,2.601710418E0
2.211262841E2,1.090025809E0,-1.723678775E-1,1.920041433E0
2.211362671E2,1.661677532E0,-9.019412736E-1,6.852930897E-1
2.211462501E2,2.207322447E0,-4.474485299E-1,-1.437173687E0
2.211562321E2,2.346627097E0,3.319348843E-1,-3.870962597E0
2.211662151E2,1.705155088E0,3.538188198E-1,-5.969806622E0
2.211761981E2,1.090558490E0,-6.446157829E-2,-7.330271271E0
2.211861801E2,1.954674491E0,-7.437319902E-1,-7.362701683E0
2.211961631E2,2.828120163E0,-6.730156180E-1,-6.362783952E0
2.212061461E2,2.459307621E0,-9.113666929E-1,-5.241708990E0
2.212161291E2,1.712524919E0,-9.519973134E-1,-4.336654732E0
2.212261111E2,2.077156264E0,-9.236758858E-1,-3.374158596E0
2.212360941E2,2.464081288E0,-9.289939284E-1,-3.100514166E0
2.212460771E2,2.361487065E0,-1.067809898E0,-3.781475054E0
2.212560591E2,2.018664811E0,-1.153819078E0,-5.323776416E0
2.212660421E2,2.230257566E0,-1.150886699E0,-6.370309904E0
2.212760251E2,2.940329109E0,-7.481123587E-1,-5.529001406E0
2.212860071E2,4.012134555E0,-6.942511703E-1,-3.513641002E0
2.212959901E2,5.208705550E0,-9.682674833E-1,-1.163405296E0
2.213059740E2,5.393444821E0,-1.193447851E0,1.130786603E0
2.213159570E2,3.630406683E0,1.695293101E-1,2.929678406E0
2.213259390E2,2.523896257E0,1.556929926E0,2.935184144E0
2.213359220E2,3.457864412E0,2.342104568E0,1.032093789E0
2.213459050E2,2.230831470E0,2.183108250E0,2.035328060E-1
2.213558870E2,1.972879066E-1,-3.608983727E-1,2.145336406E0
2.213658700E2,-3.199677535E-1,-1.012913387E0,6.002598392E0
2.213758530E2,9.407605729E-1,-8.707095406E-1,8.887520455E0
2.213858350E2,1.843695800E0,-1.306106301E0,9.485301191E0
2.213958180E2,1.759706541E0,-1.450305656E0,9.242414870E0
2.214058010E2,1.313014202E0,-1.307575414E0,9.206115940E0
2.214157830E2,1.270640161E-1,-6.087352028E-1,9.116027303E0
2.214257660E2,-9.884402311E-1,7.095545031E-2,7.723521667E0
2.214357490E2,-1.860141971E0,-1.815762920E-1,5.122791826E0
2.214457320E2,-2.889073001E0,-2.872158907E-1,2.672138962E0
2.214557140E2,-3.547703665E0,-2.221327990E-2,9.577441031E-1
2.214656970E2,-3.744920308E0,3.876828962E-1,-4.666557562E-1
2.214756800E2,-3.682099870E0,6.705989637E-1,-2.030280744E0
2.214856620E2,-3.539910788E0,8.804038587E-1,-3.733491633E0
2.214956450E2,-3.278819745E0,8.064685211E-1,-5.163352792E0
2.215056280E2,-3.247887974E0,2.363816596E-1,-5.700639405E0
2.215156100E2,-3.452509824E0,-5.636782401E-1,-5.081071358E0
2.215255930E2,-2.966795946E0,-1.169922383E0,-3.474285148E0
2.215355760E2,-2.269639148E0,-1.378248663E0,-1.656503915E0
2.215455580E2,-2.030576905E0,-1.291759427E0,-5.254027319E-1
2.215555410E2,-2.289157885E0,-1.058070118E0,-4.721702653E-1
2.215655240E2,-2.594715979E0,-7.433683665E-1,-1.317668878E0
2.215755070E2,-2.552318403E0,-4.255817706E-1,-2.706358037E0
2.215854890E2,-2.594665693E0,-2.825637728E-1,-4.003473952E0
2.215954720E2,-3.053309010E0,-2.957633505E-1,-4.616044051E0
2.216054550E2,-3.254087192E0,-3.917956815E-1,-4.509746348E0
2.216154370E2,-3.272557962E0,-8.704205420E-1,-3.798895664E0
2.216254200E2,-3.567298269E0,-1.720123960E0,-2.420905740E0
2.216354030E2,-3.636543628E0,-2.478578874E0,-2.724235314E-1
2.216453850E2,-3.163547151E0,-2.169699415E0,2.144158777E0
2.216553680E2,-1.820771937E0,6.422410642E-1,4.037456800E0
2.216653510E2,8.121391509E-2,2.240125327E0,2.761466875E0
2.216753340E2,-4.184760149E-1,2.488881083E0,-6.825542539E-1
2.216853160E2,-2.397488810E0,1.722115376E0,-2.902885879E0
2.216952990E2,-3.303246489E0,1.510475259E0,-1.796771017E0
2.217052820E2,-1.980446094E0,1.572115437E0,1.089360834E0
2.217152640E2,-8.468930273E-1,6.252180652E-1,3.489530008E0
2.217252470E2,-1.308463168E0,-4.006162063E-1,5.511705342E0
2.217352300E2,-1.408000320E0,-4.692543685E-1,6.600983146E0
2.217452120E2,-4.529582881E-1,-4.312252108E-1,6.127328272E0
2.217551950E2,4.382807901E-1,-1.179432879E0,4.583708364E0
2.217651780E2,9.343260044E-1,-1.814365289E0,3.381664667E0
2.217751600E2,1.633423201E0,-1.819548115E0,3.261814873E0
2.217851430E2,2.727727271E0,-1.428613948E0,3.386895586E0
2.217951260E2,3.340955767E0,-1.172158943E0,2.647607553E0
2.218051080E2,3.354569255E0,-7.246426584E-1,6.107112694E-1
2.218150910E2,3.124769002E0,-3.759816675E-1,-1.989519219E0
2.218250740E2,2.781782441E0,-3.306171412E-1,-4.417313563E0
2.218350570E2,2.578621810E0,-1.662925474E-1,-6.480714106E0
2.218450390E2,2.684719831E0,4.007798553E-2,-8.008033147E0
2.218550220E2,3.164497031E0,-3.457343864E-1,-8.336667132E0
2.218650050E2,3.451783600E0,-5.602674861E-1,-7.512299187E0
2.218749870E2,3.704875944E0,-6.954388129E-1,-6.150314847E0
2.218849700E2,4.063199459E0,-5.166446261E-1,-4.730807937E0
2.218949530E2,4.389098994E0,-4.463519577E-1,-3.390489870E0
2.219049350E2,4.500866767E0,-4.941719491E-1,-2.453765337E0
2.219149180E2,4.097042851E0,-6.403182073E-1,-1.988065601E0
2.219249010E2,3.321482492E0,-9.809501671E-1,-1.900815203E0
2.219348830E2,2.715551614E0,-1.334755319E0,-1.691166794E0
2.219448660E2,2.536125709E0,-1.408241371E0,-1.259789044E0
2.219548490E2,2.568321648E0,-1.495477590E0,-6.578538609E-1
2.219648320E2,1.947902831E0,-1.268406378E0,4.730496866E-1
2.219748140E2,7.238673907E-1,5.755522540E-1,1.630858027E0
2.219847970E2,8.363366103E-1,2.525692522E0,1.212918348E0
2.219947800E2,9.357165454E-1,3.437854071E0,-2.476956564E-1
2.220047620E2,-1.502199402E-1,2.744313483E0,-2.840986669E-2
2.220147450E2,-1.170254505E0,1.192937755E0,3.479328956E0
2.220247280E2,4.672894482E-1,6.040815866E-1,8.769047095E0
2.220347100E2,2.833822660E0,2.289150941E-1,1.206870222E1
2.220446930E2,2.505662592E0,6.877403688E-2,1.167716799E1
2.220546760E2,7.258039154E-1,4.673458008E-1,9.070455859E0
2.220646580E2,-3.349203630E-1,9.148034669E-1,6.456677372E0
2.220746410E2,-1.175265203E0,1.703288511E0,4.583656324E0
2.220846240E2,-2.363217402E0,2.040802370E0,3.072493724E0
2.220946060E2,-3.430429861E0,1.477958162E0,1.899863861E0
2.221045890E2,-3.702718906E0,8.252182759E-1,1.493449629E0
2.221145720E2,-2.893336791E0,6.286686534E-1,1.804945425E0
2.221245550E2,-1.982166199E0,9.108381777E-1,1.682715814E0
2.221345370E2,-1.763383124E0,8.351795925E-1,6.444309926E-1
2.221445200E2,-1.652868994E0,4.386481780E-1,-1.050164024E0
2.221545030E2,-1.616465691E0,8.201041549E-2,-2.680518022E0
2.221644850E2,-1.849899988E0,-1.324391970E-1,-4.023686022E0
2.221744680E2,-2.193522580E0,-3.508122546E-1,-5.194081664E0
2.221844510E2,-2.688804696E0,-6.747264402E-1,-6.009457760E0
2.221944330E2,-3.127634137E0,-1.113189919E0,-6.320810884E0
2.222044160E2,-3.048893485E0,-1.192403831E0,-6.204419718E0
2.222143990E2,-2.516711199E0,-1.053444312E0,-5.953579429E0
2.222243810E2,-1.676799162E0,-1.149903051E0,-5.449613759E0
2.222343640E2,-1.501628422E0,-1.545497888E0,-4.541040062E0
2.222443470E2,-2.175328529E0,-2.217612085E0,-3.776000306E0
2.222543290E2,-3.097468352E0,-2.611729622E0,-3.155370405E0
2.222643120E2,-3.633755676E0,-2.661281852E0,-1.460879468E0
2.222742950E2,-3.572430955E0,-2.432254601E0,7.296465594E-1
2.222842780E2,-3.636448318E0,-1.902009058E0,2.496010886E0
2.222942600E2,-3.369296344E0,6.276325268E-1,3.234863886E0
2.223042426E2,-1.231582953E0,2.671740474E0,2.178898255E0
2.223142256E2,-1.275698880E0,1.276639989E0,8.410576522E-1
2.223242076E2,-2.829777849E0,-1.846249864E0,1.854840885E0
2.223341906E2,-3.687619641E0,-3.522061870E0,5.038225300E0
2.223441736E2,-2.507364132E0,-2.856551665E0,7.830404676E0
2.223541556E2,-7.206632627E-1,-1.390876018E0,8.172552161E0
2.223641386E2,5.053577092E-1,-5.311055579E-1,6.503692494E0
2.223741216E2,1.205901836E0,2.608339480E-1,4.494455879E0
2.223841036E2,1.521786113E0,7.117123450E-1,2.793660475E0
2.223940866E2,1.615205908E0,7.442983662E-1,1.566210042E0
2.224040696E2,1.543282086E0,4.759808958E-2,9.976548582E-1
2.224140516E2,1.548558759E0,-8.409024087E-1,9.867176414E-1
2.224240346E2,1.720623020E0,-1.368372277E0,1.181769061E0
2.224340176E2,1.810710779E0,-1.666023328E0,1.380859737E0
2.224439996E2,2.116640757E0,-1.544867120E0,1.092766837E0
2.224539826E2,2.409387602E0,-8.888687266E-1,-1.083892518E-1
2.224639656E2,2.360861413E0,-3.954914507E-1,-1.996349936E0
2.224739486E2,2.197803765E0,-1.656550912E-1,-3.747975186E0
2.224839306E2,2.081055626E0,2.603898885E-1,-4.874966946E0
2.224939136E2,1.901915795E0,5.789094694E-1,-5.643955911E0
2.225038966E2,1.461329265E0,5.709758211E-1,-6.359998924E0
2.225138786E2,1.021489644E0,4.215311851E-1,-6.767216563E0
2.225238616E2,1.042718180E0,5.492191721E-1,-6.680932710E0
2.225338446E2,1.352730829E0,9.525752375E-1,-6.192057534E0
2.225438266E2,1.792301552E0,1.051949472E0,-5.635569250E0
2.225538096E2,2.480367537E0,9.419016570E-1,-4.820940428E0
2.225637926E2,3.324088304E0,9.486699553E-1,-3.753296737E0
2.225737746E2,4.110085358E0,7.927910066E-1,-2.572335176E0
2.225837576E2,4.817771237E0,5.219582833E-1,-1.513836531E0
2.225937406E2,4.922028846E0,3.464073278E-2,-5.215915167E-1
2.226037226E2,3.973008789E0,-1.203218841E-1,4.966490489E-1
2.226137056E2,2.862432794E0,1.705565855E0,1.097141724E0
2.226236886E2,3.132430316E0,3.329072763E0,3.814548075E-2
2.226336706E2,2.838259820E0,3.540340558E0,-1.429899166E0
2.226436536E2,1.537169553E0,2.225933111E0,-9.282706279E-1
2.226536366E2,1.233673625E0,9.652031768E-1,2.134450060E0
2.226636186E2,3.108544148E0,5.920864988E-1,6.713874169E0
2.226736016E2,4.569357835E0,-2.393605236E-2,1.053414024E1
2.226835846E2,3.813866875E0,-6.408032338E-1,1.192783812E1
2.226935666E2,2.098775905E0,-1.026257025E0,1.088339209E1
2.227035496E2,6.231220577E-1,-8.853976002E-1,8.285560713E0
2.227135326E2,-5.030636638E-1,-4.799349292E-1,5.515709515E0
2.227235156E2,-1.439700415E0,1.045964554E-2,3.230077940E0
2.227334976E2,-1.750287407E0,1.863210882E-1,1.349288281E0
2.227434806E2,-1.705007738E0,1.620886917E-1,-1.232639837E-1
2.227534636E2,-1.716770144E0,3.820396022E-1,-9.900985014E-1
2.227634456E2,-1.856200655E0,7.491010498E-1,-1.539528612E0
2.227734286E2,-2.063355227E0,1.076709652E0,-2.450088608E0
2.227834116E2,-1.896394562E0,1.111324877E0,-3.785634179E0
2.227933936E2,-1.431761358E0,1.057959751E0,-4.963817727E0
2.228033766E2,-1.186134300E0,9.520517655E-1,-5.768250175E0
2.228133596E2,-1.407576250E0,5.343339884E-1,-6.294347556E0
2.228233416E2,-1.910201154E0,-4.042494468E-2,-6.405942836E0
2.228333246E2,-2.375521698E0,-4.895204891E-1,-5.957957239E0
2.228433076E2,-2.590801853E0,-6.843209901E-1,-4.986518372E0
2.228532896E2,-2.869514942E0,-6.118439481E-1,-3.898060933E0
2.228632726E2,-2.966566735E0,-8.532276814E-1,-3.281112438E0
2.228732556E2,-3.000244358E0,-1.250797196E0,-3.011472766E0
2.228832376E2,-3.421889418E0,-1.533613276E0,-2.605502923E0
2.228932206E2,-3.729640657E0,-1.645251533E0,-1.781435525E0
2.229032036E2,-3.873850244E0,-1.889381558E0,-5.492383218E-1
2.229131856E2,-3.947868977E0,-2.949879659E0,1.455228719E0
2.229231686E2,-4.229949478E0,-2.140677345E0,4.417343384E0
2.229331516E2,-2.377717182E0,1.048716034E0,6.001901988E0
2.229431336E2,-7.477101434E-1,1.486425954E0,4.261968246E0
2.229531166E2,-1.438561085E0,-5.171581213E-1,2.692865587E0
2.229630996E2,-2.343265241E0,-2.051319903E0,4.240497270E0
2.229730816E2,-2.812674159E0,-1.452168871E0,8.267891597E0
2.229830646E2,-2.098369524E0,-7.233812678E-1,1.034438639E1
2.229930476E2,-4.378000759E-1,-5.164034285E-1,8.608633996E0
2.230030306E2,6.292096670E-1,1.904671661E-1,5.480199959E0
2.230130126E2,1.078830438E0,5.351717116E-1,3.034054713E0
2.230229956E2,1.223043752E0,-1.231372088E-1,1.875749359E0
2.230329786E2,1.157115592E0,-1.268388252E0,2.291768228E0
2.230429606E2,2.000687839E0,-1.824502607E0,3.435246212E0
2.230529436E2,3.657165588E0,-1.598873319E0,4.018258637E0
2.230629266E2,4.263261358E0,-1.308676153E0,3.678175803E0
2.230729086E2,4.318778916E0,-1.175297509E0,2.307864443E0
2.230828916E2,4.515643850E0,-1.298450834E0,4.040279835E-1
2.230928746E2,3.677963549E0,-1.777845919E0,-1.703693869E0
2.231028566E2,2.724484113E0,-1.887762756E0,-3.452187935E0
2.231128396E2,2.516751252E0,-1.673441691E0,-4.608652586E0
2.231228226E2,2.565871664E0,-1.384128039E0,-5.271416354E0
2.231328046E2,2.529648748E0,-1.046058182E0,-5.560514975E0
2.231427876E2,2.711983351E0,-5.268749146E-1,-5.542533032E0
2.231527706E2,2.988470989E0,2.440112527E-1,-5.678636332E0
2.231627526E2,2.967407272E0,9.532563651E-1,-6.390022037E0
2.231727356E2,2.674511469E0,1.490886210E0,-7.434999581E0
2.231827186E2,2.395516106E0,1.246248208E0,-8.013197992E0
2.231927006E2,1.939314002E0,1.003854442E0,-7.276969222E0
2.232026836E2,2.454716972E0,4.952691791E-1,-5.605981754E0
2.232126666E2,3.705225023E0,6.425673388E-2,-3.561567121E0
2.232226486E2,4.019988535E0,-5.243665322E-1,-1.152947550E0
2.232326316E2,3.438061647E0,-1.347447578E0,1.206156628E0
2.232426146E2,2.452908136E0,-1.805832301E0,3.294725926E0
2.232525966E2,1.079117828E0,-1.343292108E0,4.781982769E0
2.232625796E2,4.928606744E-1,1.696735975E0,4.666957512E0
2.232725626E2,4.390966229E-1,4.977512491E0,2.396330477E0
2.232825446E2,9.397641342E-2,4.330368975E0,-3.634518152E-1
2.232925276E2,-1.748242343E0,1.953294110E0,-6.666176677E-2
2.233025107E2,-2.568001220E0,1.115238857E0,4.668097134E0
2.233124927E2,4.334394417E-1,9.276413213E-1,9.233021318E0
2.233224757E2,2.536865674E0,9.956081135E-1,1.011285069E1
2.233324587E2,1.435726793E0,1.344918218E0,7.230539407E0
2.233424407E2,-2.660635515E-1,1.123650734E0,3.474638904E0
2.233524237E2,-8.142019024E-1,3.048005877E-1,1.976644235E0
2.233624067E2,-2.093052650E0,-3.851416963E-1,2.643612735E0
2.233723897E2,-3.447214586E0,-1.034636012E0,3.673317352E0
2.233823717E2,-3.100621755E0,-6.613102231E-1,3.707186179E0
2.233923547E2,-2.147629684E0,2.030703644E-1,2.279677940E0
2.234023377E2,-2.021555967E0,7.046796794E-1,-3.326533610E-1
2.234123197E2,-2.417688748E0,6.887685286E-1,-3.301468350E0
2.234223027E2,-2.482300919E0,5.339413478E-1,-5.963899764E0
2.234322857E2,-2.155835667E0,1.237941252E-1,-7.831666505E0
2.234422677E2,-1.679638862E0,-5.658683878E-1,-8.551113766E0
